,Claim Number,Date Received,Incident D,Airport Code,Airport Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
6614,2015103026428,2015-10-13,2015-08-26,PBI,Palm Beach International,Passenger Property Loss,Checkpoint,Cameras,0,Deny
6615,2015110626654,2015-10-20,2015-10-03,PBI,Palm Beach International,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,0,Deny
6616,2015122927935,2015-11-28,2015-11-19,PBI,Palm Beach International,Property Damage,Checkpoint,Personal Electronics,-,-
6617,2015010219527,2015-01-02,2014-12-17,PDX,Portland International,Passenger Property Loss,Checked Baggage,-,0,Deny
6618,2015010719688,2015-01-07,2014-07-01,PDX,Portland International,Passenger Property Loss,Checkpoint,Personal Accessories,0,Deny
6619,2015010719689,2015-01-07,2014-12-13,PDX,Portland International,Passenger Property Loss,Checkpoint,-,0,Deny
6620,2015010919742,2015-01-08,2014-12-15,PDX,Portland International,Property Damage,Checkpoint,Travel Accessories,500,Settle
6621,2015011519896,2015-01-14,2014-12-22,PDX,Portland International,Property Damage,Checked Baggage,Personal Electronics,99.99,Approve in Full
6622,2015011519921,2015-01-15,2014-03-24,PDX,Portland International,Passenger Property Loss,Checkpoint,Personal Accessories,30.9,Approve in Full
6623,2015012120053,2015-01-21,2015-01-19,PDX,Portland International,Property Damage,Checked Baggage,Clothing,531.25,Settle
6624,2015012220092,2015-01-22,2015-01-07,PDX,Portland International,Property Damage,Checked Baggage,Musical Instruments & Accessories,0,Deny
6625,2015012320127,2015-01-23,2014-11-22,PDX,Portland International,Passenger Property Loss,Checkpoint,Personal Electronics,149.99,Approve in Full
6626,2015012820200,2015-01-28,2014-07-15,PDX,Portland International,Passenger Property Loss,Checkpoint,-,0,Deny
6627,2015012920272,2015-01-29,2015-01-25,PDX,Portland International,Passenger Property Loss,Checked Baggage,Other,-,-
6628,2015021320600,2015-02-13,2015-02-09,PDX,Portland International,Property Damage,Checked Baggage,-,71.16,Approve in Full
6629,2015021820675,2015-02-18,2015-02-13,PDX,Portland International,Property Damage,Checked Baggage,-,-,-
6630,2015021820694,2015-02-18,2015-02-09,PDX,Portland International,Passenger Property Loss,Checkpoint,-,531.13,Approve in Full
6631,2015022320794,2015-02-23,2015-01-21,PDX,Portland International,Passenger Property Loss,Checkpoint,Medical/Science,-,-
6632,2015031221197,2015-03-11,2015-01-31,PDX,Portland International,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
6633,2015031721269,2015-03-17,2015-03-10,PDX,Portland International,Passenger Property Loss,Checked Baggage,Clothing,129,Approve in Full
6634,2015031921356,2015-03-19,2015-02-24,PDX,Portland International,Property Damage,Checked Baggage,Other,499.98,Settle
6635,2015032421478,2015-03-24,2015-02-26,PDX,Portland International,Passenger Property Loss,Checked Baggage,Travel Accessories,6,Approve in Full
6636,2015032621503,2015-03-26,2015-01-01,PDX,Portland International,Passenger Property Loss,Checked Baggage,Other,0,Deny
6637,2015040121663,2015-03-31,2015-03-15,PDX,Portland International,Property Damage,Checked Baggage,-,209.45,Approve in Full
6638,2015040821809,2015-04-07,2014-12-29,PDX,Portland International,Property Damage,Checked Baggage,Cosmetics & Grooming,59.99,Approve in Full
6639,2015041621967,2015-04-13,2015-03-10,PDX,Portland International,Passenger Property Loss,Checkpoint,Personal Electronics,0,Deny
6640,2015041722004,2015-04-15,2015-03-19,PDX,Portland International,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
6641,2015042922211,2015-04-20,2015-04-20,PDX,Portland International,Property Damage,Checkpoint,Personal Electronics,0,Deny
6642,2015050822399,2015-05-04,2015-04-17,PDX,Portland International,Property Damage,Checkpoint,Personal Electronics,0,Deny
6643,2015050522301,2015-05-05,2015-03-21,PDX,Portland International,Passenger Property Loss,Checkpoint,Clothing,122.46,Settle
6644,2015051122440,2015-05-06,2014-05-14,PDX,Portland International,Property Damage,Checked Baggage,Computer & Accessories,121.88,Approve in Full
6645,2015051122452,2015-05-06,2015-04-20,PDX,Portland International,Property Damage,Checkpoint,Personal Electronics,0,Deny
6646,2015051222466,2015-05-08,2015-03-14,PDX,Portland International,Passenger Property Loss,Checked Baggage,Other,142.71,Approve in Full
6647,2015052122635,2015-05-13,2015-05-08,PDX,Portland International,Property Damage,Checkpoint,Personal Accessories,130,Approve in Full
6648,2015052122636,2015-05-13,2015-04-21,PDX,Portland International,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
6649,2015052122637,2015-05-13,2015-04-09,PDX,Portland International,Property Damage,Checkpoint,Personal Accessories,83.08,Approve in Full
6650,2015051922608,2015-05-14,2015-04-26,PDX,Portland International,Property Damage,Checkpoint,Baggage/Cases/Purses,219,Approve in Full
6651,2015071723948,2015-05-25,2015-05-05,PDX,Portland International,Property Damage,Checked Baggage,Food & Drink,0,Deny
6652,2015052822800,2015-05-28,2015-05-15,PDX,Portland International,Passenger Property Loss,Checkpoint,Other,31,Approve in Full
6653,2015061923243,2015-06-10,2015-06-02,PDX,Portland International,Passenger Property Loss,Checked Baggage,Travel Accessories,8.99,Approve in Full
6654,2015062623484,2015-06-26,2015-06-09,PDX,Portland International,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Household Items",0,Deny
6655,2015071723898,2015-07-07,2015-07-06,PDX,Portland International,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Travel Accessories",129.95,Approve in Full
6656,2015072124029,2015-07-09,2015-06-06,PDX,Portland International,Passenger Property Loss,Checkpoint,Medical/Science,383.2,Settle
6657,2015072324134,2015-07-15,2015-06-17,PDX,Portland International,Property Damage,Checked Baggage,Computer & Accessories; Currency,0,Deny
6658,2015072424186,2015-07-15,2015-07-07,PDX,Portland International,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
6659,2015072724254,2015-07-21,2015-07-08,PDX,Portland International,Property Damage,Checked Baggage,Baggage/Cases/Purses; Sporting Equipment & Supplies,0,Deny
6660,2015073024346,2015-07-23,2015-07-13,PDX,Portland International,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Cosmetics & Grooming",0,Deny
6661,2015073024364,2015-07-24,2015-06-18,PDX,Portland International,Property Damage,Checked Baggage,Travel Accessories,0,Deny
6662,2015080324447,2015-07-27,2015-07-24,PDX,Portland International,Property Damage,Checkpoint,Personal Accessories,-,-
6663,2015080624670,2015-08-03,2015-07-19,PDX,Portland International,Property Damage,Checkpoint,Musical Instruments & Accessories,358,Approve in Full
6664,2015082024998,2015-08-04,2015-07-24,PDX,Portland International,Personal Injury,Checkpoint,-,-,-
6665,2015081024759,2015-08-10,2015-08-06,PDX,Portland International,Passenger Property Loss,Checked Baggage,Cameras,0,Deny
6666,2015090225260,2015-08-27,2015-08-05,PDX,Portland International,Passenger Property Loss,Checkpoint,Personal Accessories,0,Deny
6667,2015091425344,2015-08-28,2015-08-12,PDX,Portland International,Property Damage,Checked Baggage,Clothing,35,Approve in Full
6668,2015092225518,2015-08-31,2015-08-04,PDX,Portland International,Passenger Property Loss,Checked Baggage,Food & Drink,75,Settle
6669,2015092425635,2015-09-02,2015-07-25,PDX,Portland International,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
6670,2015091825425,2015-09-03,2015-04-30,PDX,Portland International,Property Damage,Checkpoint,Computer & Accessories,299.75,Settle
6671,2015092225525,2015-09-08,2015-08-28,PDX,Portland International,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
6672,2015092325566,2015-09-08,2015-08-14,PDX,Portland International,Property Damage,Checked Baggage,Baggage/Cases/Purses; Personal Electronics,0,Deny
6673,2015092825698,2015-09-12,2015-09-10,PDX,Portland International,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
6674,2015092925744,2015-09-15,2015-09-12,PDX,Portland International,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,0,Deny
6675,2015100225846,2015-09-16,2015-09-03,PDX,Portland International,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
6676,2015093025747,2015-09-17,2015-09-07,PDX,Portland International,Passenger Property Loss,Checked Baggage,Food & Drink,0,Deny
6677,2015092225513,2015-09-22,2013-10-02,PDX,Portland International,Personal Injury,Checkpoint,-,-,-
6678,2015102126141,2015-09-28,2015-09-23,PDX,Portland International,Property Damage,Checked Baggage,Computer & Accessories,0,Deny
6679,2015102226199,2015-10-01,2015-09-19,PDX,Portland International,Property Damage,Checkpoint,Personal Accessories,19.99,Approve in Full
6680,2015102626268,2015-10-08,2015-09-28,PDX,Portland International,Property Damage,Checkpoint,Medical/Science,62,Settle
6681,2015102826331,2015-10-08,2015-09-18,PDX,Portland International,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,0,Deny
6682,2015102726315,2015-10-09,2015-08-22,PDX,Portland International,Property Damage,Checkpoint,Jewelry & Watches,75,Approve in Full
6683,2015110226445,2015-10-14,2015-10-03,PDX,Portland International,Property Damage,Checked Baggage,"Books, Magazines & Other",0,Deny
6684,2015110426545,2015-10-15,2015-10-12,PDX,Portland International,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0,Deny
6685,2015111026781,2015-10-26,2015-10-21,PDX,Portland International,Passenger Property Loss,Checkpoint,Food & Drink,46.98,Approve in Full
6686,2015110226464,2015-11-02,2015-10-01,PDX,Portland International,Employee Loss (MPCECA),Checkpoint,Personal Accessories,-,-
6687,2015112527144,2015-11-10,2015-10-21,PDX,Portland International,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0,Deny
6688,2015121527563,2015-11-10,2015-10-29,PDX,Portland International,Passenger Property Loss,Checked Baggage,Personal Electronics,0,Deny
6689,2015121527567,2015-11-10,2015-09-09,PDX,Portland International,Property Damage,Checkpoint,Medical/Science,162.36,Approve in Full
6690,2015112527152,2015-11-12,2015-07-31,PDX,Portland International,Personal Injury,Checkpoint,Clothing,-,-
6691,2015121527575,2015-11-30,2015-11-13,PDX,Portland International,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0,Deny
6692,2015121827667,2015-12-04,2015-06-02,PDX,Portland International,Passenger Property Loss,Checked Baggage,Jewelry & Watches,34,Approve in Full
6693,2015121827668,2015-12-04,2015-10-13,PDX,Portland International,Passenger Property Loss,Checkpoint,Hunting & Fishing Items,45.3,Approve in Full
6694,2015122327823,2015-12-10,2015-10-22,PDX,Portland International,Property Damage,Checked Baggage,Travel Accessories,0,Deny
6695,2015123128023,2015-12-31,2015-06-07,PDX,Portland International,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
6696,2015021220556,2015-02-12,2015-01-16,PGD,Charlotte County,Passenger Property Loss,Checked Baggage,-,40,Approve in Full
